gene_id,gene_type,genomic_strand,split,labels,gene_name
ENSG00000005249,protein_coding,+,train,0.5102422748543886,PRKAR2B
ENSG00000154229,protein_coding,+,train,0.2661203242457549,PRKCA
ENSG00000166501,protein_coding,+,test,-0.15803306223616162,PRKCB
ENSG00000163932,protein_coding,+,train,0.8906015470298,PRKCD
ENSG00000171132,protein_coding,+,train,0.06964661704548065,PRKCE
ENSG00000126583,protein_coding,+,train,-1.1963971576827543,PRKCG
ENSG00000027075,protein_coding,+,train,0.17235821899570053,PRKCH
ENSG00000163558,protein_coding,+,train,0.8650425201455061,PRKCI
ENSG00000065675,protein_coding,-,train,-0.00850036064030608,PRKCQ
ENSG00000130175,protein_coding,+,train,1.9577842620308543,PRKCSH
ENSG00000067606,protein_coding,+,train,0.44423281978881235,PRKCZ
ENSG00000184304,protein_coding,-,train,0.13680341376477892,PRKD1
ENSG00000105287,protein_coding,-,train,1.0118277387187518,PRKD2
ENSG00000115825,protein_coding,-,train,0.6383823316221231,PRKD3
ENSG00000253729,protein_coding,-,train,1.1303189346241633,PRKDC
ENSG00000185532,protein_coding,+,test,-0.009053039382251705,PRKG1
ENSG00000138669,protein_coding,-,test,-0.8464479353846248,PRKG2
ENSG00000180228,protein_coding,-,test,0.9286717980645176,PRKRA
ENSG00000128563,protein_coding,+,train,0.7677544360508496,PRKRIP1
ENSG00000183943,protein_coding,-,train,0.5472512640146403,PRKX
ENSG00000172179,protein_coding,-,train,-1.4355715179326214,PRL
ENSG00000119973,protein_coding,-,train,-1.4632121967076765,PRLHR
ENSG00000113494,protein_coding,-,train,-1.1250143952359182,PRLR
ENSG00000175646,protein_coding,-,train,-1.4632121967076765,PRM1
ENSG00000122304,protein_coding,-,train,-1.4632121967076765,PRM2
ENSG00000178257,protein_coding,-,test,-1.4632121967076765,PRM3
ENSG00000126457,protein_coding,+,train,1.4905645610708944,PRMT1
ENSG00000160310,protein_coding,+,test,0.9572812316162034,PRMT2
ENSG00000185238,protein_coding,+,train,0.4160167022110817,PRMT3
ENSG00000100462,protein_coding,-,valid,1.3692432959145553,PRMT5
ENSG00000198890,protein_coding,+,train,0.7962987348956779,PRMT6
ENSG00000132600,protein_coding,+,train,0.8918448792096076,PRMT7
ENSG00000111218,protein_coding,+,train,-1.4180004680382645,PRMT8
ENSG00000171864,protein_coding,+,train,-1.4378143784255997,PRND
ENSG00000171867,protein_coding,+,train,1.5366113833350128,PRNP
ENSG00000115718,protein_coding,+,train,-1.1238531606032574,PROC
ENSG00000167525,protein_coding,-,train,-0.2527364157646053,PROCA1
ENSG00000101000,protein_coding,+,train,0.8044300297386668,PROCR
ENSG00000100033,protein_coding,-,valid,-0.2876346798913447,PRODH
ENSG00000250799,protein_coding,-,train,-1.4632121967076765,PRODH2
ENSG00000143125,protein_coding,+,train,-1.2537920421739561,PROK1
ENSG00000163421,protein_coding,-,train,-1.1452031488751186,PROK2
ENSG00000169618,protein_coding,+,train,-1.3747529827988538,PROKR1
ENSG00000101292,protein_coding,-,train,-1.4608462860149523,PROKR2
ENSG00000007062,protein_coding,-,train,-0.18851661750399754,PROM1
ENSG00000155066,protein_coding,+,train,-0.6011670153655893,PROM2
ENSG00000175325,protein_coding,-,train,-1.4632121967076765,PROP1
ENSG00000184500,protein_coding,-,train,0.44043190763790735,PROS1
ENSG00000120685,protein_coding,-,train,0.9834446827865003,PROSER1
ENSG00000117707,protein_coding,+,train,-0.5340821672896253,PROX1
ENSG00000126231,protein_coding,+,valid,-1.3867123753129031,PROZ
ENSG00000165630,protein_coding,+,test,0.7886228388087339,PRPF18
ENSG00000110107,protein_coding,-,train,1.4220066564743372,PRPF19
ENSG00000117360,protein_coding,+,test,0.8247697145117944,PRPF3
ENSG00000105618,protein_coding,+,train,1.2669777239006927,PRPF31
ENSG00000134748,protein_coding,+,train,1.0567729207747345,PRPF38A
ENSG00000134186,protein_coding,+,train,0.982173642877674,PRPF38B
ENSG00000185246,protein_coding,+,train,0.7599045673963329,PRPF39
ENSG00000136875,protein_coding,+,train,0.8443828201471165,PRPF4
ENSG00000196504,protein_coding,-,valid,1.0953958185705976,PRPF40A
ENSG00000110844,protein_coding,+,train,0.29184933940172153,PRPF40B
ENSG00000112739,protein_coding,+,train,1.0337227447103183,PRPF4B
ENSG00000101161,protein_coding,+,train,1.447443839085783,PRPF6
ENSG00000174231,protein_coding,-,train,1.7366922876557447,PRPF8
ENSG00000135406,protein_coding,+,train,-1.0753840733758617,PRPH
ENSG00000112619,protein_coding,-,valid,-0.7215942048210263,PRPH2
ENSG00000147224,protein_coding,+,train,1.2097382322583783,PRPS1
ENSG00000229937,protein_coding,-,test,-1.4632121967076765,PRPS1L1
ENSG00000101911,protein_coding,+,train,0.9267837639381936,PRPS2
ENSG00000161542,protein_coding,-,train,0.8465371156961483,PRPSAP1
ENSG00000141127,protein_coding,+,train,0.7659012805411319,PRPSAP2
ENSG00000068489,protein_coding,+,train,0.9595832761003701,PRR11
ENSG00000126464,protein_coding,+,train,0.8574669425586667,PRR12
ENSG00000205352,protein_coding,+,train,1.2070368928577504,PRR13
ENSG00000156858,protein_coding,+,train,1.064773873985358,PRR14
ENSG00000183530,protein_coding,-,train,0.5732284148632604,PRR14L
ENSG00000176532,protein_coding,+,train,-0.4851746269955913,PRR15
ENSG00000167183,protein_coding,-,train,-1.1261784795269756,PRR15L
ENSG00000184838,protein_coding,+,train,-0.41934913020957776,PRR16
ENSG00000176381,protein_coding,-,train,-1.3208533486374567,PRR18
ENSG00000188368,protein_coding,+,valid,-0.39006595589774534,PRR19
ENSG00000212123,protein_coding,-,train,-0.0804102794005433,PRR22
ENSG00000206260,protein_coding,-,train,-1.4632121967076765,PRR23A
ENSG00000184814,protein_coding,-,train,-1.4632121967076765,PRR23B
ENSG00000204576,protein_coding,+,train,0.5561029262370446,PRR3
ENSG00000111215,protein_coding,-,valid,-0.023995761367588516,PRR4
ENSG00000135362,protein_coding,+,train,-0.1787685194617655,PRR5L
ENSG00000131188,protein_coding,+,valid,0.2969246725269846,PRR7
ENSG00000203783,protein_coding,+,valid,-1.4632121967076765,PRR9
ENSG00000164244,protein_coding,+,train,0.8083354252970689,PRRC1
ENSG00000204469,protein_coding,+,train,1.5111294200167031,PRRC2A
ENSG00000117523,protein_coding,+,train,1.2800618556092807,PRRC2C
ENSG00000130962,protein_coding,+,train,0.11670304776973625,PRRG1
ENSG00000126460,protein_coding,+,train,-0.48911379587092796,PRRG2
ENSG00000130032,protein_coding,+,train,-1.2537920421739561,PRRG3
ENSG00000135378,protein_coding,+,train,-0.3592351778910549,PRRG4
ENSG00000204314,protein_coding,-,train,-0.1453347919990087,PRRT1
ENSG00000167371,protein_coding,+,train,3.908081737683469e-05,PRRT2
ENSG00000163704,protein_coding,-,train,-0.05586009002610672,PRRT3
ENSG00000224940,protein_coding,-,train,-0.7663590992960125,PRRT4
ENSG00000116132,protein_coding,+,train,-0.6164388256791619,PRRX1
ENSG00000167157,protein_coding,+,train,-0.45422051210293085,PRRX2
ENSG00000204983,protein_coding,+,train,-1.35546723284431,PRSS1
ENSG00000164099,protein_coding,-,train,-0.2766207563585721,PRSS12
ENSG00000112812,protein_coding,+,train,-0.41386509097404384,PRSS16
ENSG00000007038,protein_coding,+,train,-0.8961400373277919,PRSS21
ENSG00000005001,protein_coding,-,train,-1.1675595216143098,PRSS22
ENSG00000150687,protein_coding,+,train,0.37957595352733925,PRSS23
ENSG00000172382,protein_coding,-,train,-0.6093291555486798,PRSS27
ENSG00000010438,protein_coding,+,train,-0.6632450570618229,PRSS3
ENSG00000146250,protein_coding,+,train,-0.9019162318092697,PRSS35
ENSG00000178226,protein_coding,-,train,-0.8413057266500642,PRSS36
ENSG00000165076,protein_coding,-,test,-1.4632121967076765,PRSS37
ENSG00000185888,protein_coding,+,train,-1.4632121967076765,PRSS38
ENSG00000151006,protein_coding,-,train,-0.1732644816243048,PRSS53
ENSG00000103023,protein_coding,-,train,-1.4608462860149523,PRSS54
ENSG00000184647,protein_coding,+,train,-1.4608462860149523,PRSS55
ENSG00000185198,protein_coding,-,train,-1.3369350280444177,PRSS57
ENSG00000258223,protein_coding,-,train,-1.4632121967076765,PRSS58
ENSG00000052344,protein_coding,-,train,0.2866598244759469,PRSS8
ENSG00000099256,protein_coding,-,train,0.4418020368996417,PRTFDC1
ENSG00000166450,protein_coding,-,train,-0.8413057266500642,PRTG
ENSG00000196415,protein_coding,+,train,-1.1963971576827543,PRTN3
ENSG00000106772,protein_coding,-,train,-0.19665900949525417,PRUNE2
ENSG00000105227,protein_coding,-,train,-0.12175547937875604,PRX
ENSG00000197746,protein_coding,-,train,2.456314101001695,PSAP
ENSG00000178597,protein_coding,-,train,-1.440067893877767,PSAPL1
ENSG00000135069,protein_coding,+,train,1.5607252985032254,PSAT1
ENSG00000167653,protein_coding,+,train,-0.8819999707255098,PSCA
ENSG00000059915,protein_coding,-,train,-0.38198626862153595,PSD
ENSG00000146005,protein_coding,+,train,-1.191021869451475,PSD2
ENSG00000156011,protein_coding,-,train,0.2871339515624462,PSD3
ENSG00000125637,protein_coding,+,train,0.1346025624958196,PSD4
ENSG00000080815,protein_coding,+,train,0.7121914432420822,PSEN1
ENSG00000143801,protein_coding,+,train,0.5394508634974569,PSEN2
ENSG00000205155,protein_coding,+,train,1.520864953800383,PSENEN
ENSG00000231924,protein_coding,-,test,-1.4468933945211957,PSG1
ENSG00000243130,protein_coding,-,train,-1.4632121967076765,PSG11
ENSG00000242221,protein_coding,-,train,-1.4632121967076765,PSG2
ENSG00000221826,protein_coding,-,train,-1.4355715179326214,PSG3
ENSG00000243137,protein_coding,-,train,-1.4267046408819954,PSG4
ENSG00000204941,protein_coding,-,train,-1.458492116862817,PSG5
ENSG00000170848,protein_coding,-,train,-1.4632121967076765,PSG6
ENSG00000124467,protein_coding,-,train,-1.4608462860149523,PSG8
ENSG00000183668,protein_coding,-,valid,-1.4468933945211957,PSG9
ENSG00000164985,protein_coding,-,valid,0.957526354951882,PSIP1
ENSG00000159792,protein_coding,+,train,0.9983314983525005,PSKH1
ENSG00000147613,protein_coding,-,train,-1.4632121967076765,PSKH2
ENSG00000129084,protein_coding,-,train,1.5015517500576099,PSMA1
ENSG00000106588,protein_coding,-,train,1.1859416657205997,PSMA2
ENSG00000100567,protein_coding,+,train,1.3608482243760016,PSMA3
ENSG00000041357,protein_coding,+,train,1.3693582661371453,PSMA4
ENSG00000143106,protein_coding,-,train,1.3218418219268577,PSMA5
ENSG00000100902,protein_coding,+,train,1.0801927860935483,PSMA6
ENSG00000101182,protein_coding,-,train,1.9414419907070302,PSMA7
ENSG00000154611,protein_coding,+,train,-1.4052365380666896,PSMA8
ENSG00000008018,protein_coding,-,train,1.7014484345631276,PSMB1
ENSG00000205220,protein_coding,-,train,1.1917837711145864,PSMB10
ENSG00000222028,protein_coding,+,train,-1.4632121967076765,PSMB11
ENSG00000126067,protein_coding,-,train,1.5402250467743175,PSMB2
ENSG00000159377,protein_coding,+,train,1.8977793931669553,PSMB4
ENSG00000100804,protein_coding,-,train,1.7053648280643783,PSMB5
ENSG00000142507,protein_coding,+,train,1.9888152469217666,PSMB6
ENSG00000136930,protein_coding,-,train,1.6835988116150928,PSMB7
ENSG00000204264,protein_coding,-,train,1.0689637092372835,PSMB8
ENSG00000240065,protein_coding,+,train,0.23943966162827302,PSMB9
ENSG00000100764,protein_coding,+,train,0.910846320697036,PSMC1
ENSG00000161057,protein_coding,+,train,1.2502128624990103,PSMC2
ENSG00000165916,protein_coding,-,train,1.6225897290636493,PSMC3
ENSG00000131470,protein_coding,-,train,0.6825090702810528,PSMC3IP
ENSG00000013275,protein_coding,+,train,1.6520349899504305,PSMC4
ENSG00000087191,protein_coding,+,valid,1.8215637424486388,PSMC5
ENSG00000100519,protein_coding,+,train,0.7925375511302013,PSMC6
ENSG00000173692,protein_coding,+,train,1.3023393773208138,PSMD1
ENSG00000101843,protein_coding,-,train,1.0981366658796736,PSMD10
ENSG00000108671,protein_coding,+,train,1.2144917741302619,PSMD11
ENSG00000197170,protein_coding,-,test,1.0293197754993388,PSMD12
ENSG00000185627,protein_coding,+,train,1.1978328324730165,PSMD13
ENSG00000115233,protein_coding,+,train,0.7998695705452431,PSMD14
ENSG00000175166,protein_coding,+,train,1.5451289465787128,PSMD2
ENSG00000108344,protein_coding,+,train,1.4186757508613772,PSMD3
ENSG00000159352,protein_coding,+,train,1.5060314951489615,PSMD4
ENSG00000095261,protein_coding,-,train,0.90898166070277,PSMD5
ENSG00000163636,protein_coding,-,train,0.7601668764821664,PSMD6
ENSG00000103035,protein_coding,+,train,1.1434058754564926,PSMD7
ENSG00000099341,protein_coding,+,train,1.9187334062127381,PSMD8
ENSG00000110801,protein_coding,+,train,0.4943609205569733,PSMD9
ENSG00000092010,protein_coding,+,train,1.6116477764623516,PSME1
ENSG00000100911,protein_coding,-,train,1.133005199278448,PSME2
ENSG00000131467,protein_coding,+,train,1.4190518518104183,PSME3
ENSG00000068878,protein_coding,-,train,0.9381360377237683,PSME4
ENSG00000125818,protein_coding,+,valid,1.2505627372921646,PSMF1
ENSG00000183527,protein_coding,-,train,0.9359988520635345,PSMG1
ENSG00000128789,protein_coding,+,train,1.2865034527461914,PSMG2
ENSG00000157778,protein_coding,-,test,0.8169437453582903,PSMG3
ENSG00000180822,protein_coding,+,train,0.04315508667160334,PSMG4
ENSG00000204540,protein_coding,+,test,-1.0266630870564928,PSORS1C1
ENSG00000204538,protein_coding,-,train,-1.382692316418072,PSORS1C2
ENSG00000121390,protein_coding,-,train,1.0153755758829954,PSPC1
ENSG00000146733,protein_coding,-,train,0.6779570434494451,PSPH
ENSG00000134222,protein_coding,-,train,0.45408331145682773,PSRC1
ENSG00000179988,protein_coding,+,train,-0.369054795480859,PSTK
ENSG00000140368,protein_coding,+,train,-0.6940941269788442,PSTPIP1
ENSG00000152229,protein_coding,-,train,0.26667727127926816,PSTPIP2
ENSG00000169403,protein_coding,-,train,-0.3451012275518269,PTAFR
ENSG00000188647,protein_coding,-,train,0.6178298809564883,PTAR1
ENSG00000011304,protein_coding,+,train,1.8396395576976527,PTBP1
ENSG00000117569,protein_coding,+,train,0.6752726694268347,PTBP2
ENSG00000119314,protein_coding,-,train,1.1595339891543588,PTBP3
ENSG00000049883,protein_coding,+,train,0.13345734767027848,PTCD2
ENSG00000132300,protein_coding,+,train,0.8619139448834525,PTCD3
ENSG00000185920,protein_coding,-,train,-0.03966042427093108,PTCH1
ENSG00000117425,protein_coding,-,train,-0.5969470075780366,PTCH2
ENSG00000165186,protein_coding,+,train,-1.378706039930046,PTCHD1
ENSG00000171611,protein_coding,+,train,-1.4031422118808519,PTCRA
ENSG00000156471,protein_coding,+,train,1.0744481414805862,PTDSS1
ENSG00000174915,protein_coding,+,train,0.7016294805702801,PTDSS2
ENSG00000171862,protein_coding,+,train,0.8102073083675292,PTEN
ENSG00000165983,protein_coding,+,train,0.37186014857173855,PTER
ENSG00000168267,protein_coding,+,train,-1.4632121967076765,PTF1A
ENSG00000168229,protein_coding,+,train,-1.2373037939736886,PTGDR
ENSG00000183134,protein_coding,-,train,-0.7518448441263794,PTGDR2
ENSG00000107317,protein_coding,+,valid,-0.25775422199793,PTGDS
ENSG00000160951,protein_coding,-,train,-1.0774830330418153,PTGER1
ENSG00000125384,protein_coding,+,train,-0.5923857790645282,PTGER2
ENSG00000050628,protein_coding,-,train,-1.0410533951056904,PTGER3
ENSG00000171522,protein_coding,+,train,0.23158019480082456,PTGER4
ENSG00000148344,protein_coding,-,train,0.2679125951819619,PTGES
ENSG00000148334,protein_coding,-,train,1.1067603537496538,PTGES2
ENSG00000110958,protein_coding,-,train,1.7190358711671683,PTGES3
ENSG00000122420,protein_coding,+,train,-1.1464179103854488,PTGFR
ENSG00000134247,protein_coding,+,train,0.8989437125252436,PTGFRN
ENSG00000160013,protein_coding,-,train,-0.4662448690276236,PTGIR
ENSG00000124212,protein_coding,-,test,0.21338801239704772,PTGIS
ENSG00000106853,protein_coding,-,train,0.6535063315762103,PTGR1
ENSG00000140043,protein_coding,+,train,0.06123384183482319,PTGR2
ENSG00000095303,protein_coding,+,train,-0.04025064969304205,PTGS1
ENSG00000073756,protein_coding,-,train,-0.13512674738032407,PTGS2
ENSG00000152266,protein_coding,-,train,-1.4632121967076765,PTH
ENSG00000160801,protein_coding,+,train,-0.3783586895573094,PTH1R
ENSG00000142538,protein_coding,-,train,-1.4632121967076765,PTH2
ENSG00000144407,protein_coding,+,train,-1.3630877037223967,PTH2R
ENSG00000087494,protein_coding,-,train,-1.0323669326582934,PTHLH
ENSG00000169398,protein_coding,-,train,0.7953257215505283,PTK2
ENSG00000120899,protein_coding,+,train,0.4842265333977914,PTK2B
ENSG00000101213,protein_coding,-,train,-0.9373498757074751,PTK6
ENSG00000112655,protein_coding,+,train,0.8961956644752652,PTK7
ENSG00000187514,protein_coding,+,train,2.306151314373907,PTMA
ENSG00000159335,protein_coding,+,train,2.052747514002716,PTMS
ENSG00000105894,protein_coding,-,train,0.5267900580157528,PTN
ENSG00000104960,protein_coding,+,test,1.6499197882238583,PTOV1
ENSG00000112245,protein_coding,+,train,1.4190845421528573,PTP4A1
ENSG00000184007,protein_coding,-,valid,1.4599735451866034,PTP4A2
ENSG00000184489,protein_coding,+,train,0.8994979333971522,PTP4A3
ENSG00000158079,protein_coding,+,valid,0.14710034275835224,PTPDC1
ENSG00000110536,protein_coding,+,train,0.9824199165410155,PTPMT1
ENSG00000196396,protein_coding,+,train,1.3135573072539506,PTPN1
ENSG00000179295,protein_coding,+,train,1.2891403524964773,PTPN11
ENSG00000127947,protein_coding,+,train,1.1123265242068814,PTPN12
ENSG00000163629,protein_coding,+,train,0.5960068228529143,PTPN13
ENSG00000152104,protein_coding,-,train,0.2741023057878348,PTPN14
ENSG00000072135,protein_coding,+,train,0.7913112752799946,PTPN18
ENSG00000175354,protein_coding,-,train,0.8794154141345691,PTPN2
ENSG00000070778,protein_coding,-,train,0.578642044068155,PTPN21
ENSG00000134242,protein_coding,-,train,-1.0400803401787446,PTPN22
ENSG00000076201,protein_coding,+,train,1.0229455112522785,PTPN23
ENSG00000070159,protein_coding,-,train,-0.10752417954228313,PTPN3
ENSG00000088179,protein_coding,+,train,0.20090771648256842,PTPN4
ENSG00000110786,protein_coding,-,train,-1.1415774182768252,PTPN5
ENSG00000111679,protein_coding,+,train,0.2929038728716917,PTPN6
ENSG00000143851,protein_coding,-,train,-1.0609457902387665,PTPN7
ENSG00000169410,protein_coding,-,train,1.0761350711053093,PTPN9
ENSG00000132670,protein_coding,+,train,1.3542859174603061,PTPRA
ENSG00000127329,protein_coding,-,train,-0.6580034113474301,PTPRB
ENSG00000081237,protein_coding,+,train,-1.121539184743775,PTPRC
ENSG00000213402,protein_coding,-,train,0.10100447550135633,PTPRCAP
ENSG00000153707,protein_coding,-,train,-0.23691978384797224,PTPRD
ENSG00000132334,protein_coding,+,train,0.22202801388332316,PTPRE
ENSG00000142949,protein_coding,+,train,1.2592267759911342,PTPRF
ENSG00000144724,protein_coding,+,train,0.45216297537607614,PTPRG
ENSG00000080031,protein_coding,-,train,-0.7802060868499656,PTPRH
ENSG00000149177,protein_coding,+,train,0.38394308440777114,PTPRJ
ENSG00000152894,protein_coding,-,train,0.6833320388549218,PTPRK
ENSG00000173482,protein_coding,+,train,0.9603003799565908,PTPRM
ENSG00000054356,protein_coding,-,test,-1.0479212477968731,PTPRN
ENSG00000155093,protein_coding,-,train,-0.27024817297890746,PTPRN2
ENSG00000151490,protein_coding,+,test,-0.9181732907716054,PTPRO
ENSG00000139304,protein_coding,+,train,-1.4289058704029383,PTPRQ
ENSG00000153233,protein_coding,-,train,-1.0108649769180453,PTPRR
ENSG00000105426,protein_coding,-,train,0.8732744158455842,PTPRS
ENSG00000196090,protein_coding,-,train,-1.2952057993095742,PTPRT
ENSG00000060656,protein_coding,+,train,0.6274086001795179,PTPRU
ENSG00000106278,protein_coding,+,train,-0.5742029966836651,PTPRZ1
ENSG00000187024,protein_coding,-,train,0.2081694326966419,PTRH1
ENSG00000141378,protein_coding,-,train,0.7636722336517623,PTRH2
ENSG00000184924,protein_coding,-,train,0.8833926594034398,PTRHD1
ENSG00000150787,protein_coding,+,train,0.6361737440579768,PTS
ENSG00000164611,protein_coding,+,train,1.1168503752311996,PTTG1
ENSG00000183255,protein_coding,-,train,1.7855402972303198,PTTG1IP
ENSG00000250254,protein_coding,+,train,-1.3498311573091362,PTTG2
ENSG00000163661,protein_coding,+,train,0.2115159306009045,PTX3
ENSG00000251692,protein_coding,-,train,-1.3592621659684543,PTX4
ENSG00000179950,protein_coding,-,train,1.2466528313988712,PUF60
ENSG00000134644,protein_coding,-,train,1.2963365523185242,PUM1
ENSG00000055917,protein_coding,-,train,1.2433184833112083,PUM2
ENSG00000185129,protein_coding,+,train,0.6357194266660824,PURA
ENSG00000146676,protein_coding,-,train,0.7403077043055664,PURB
ENSG00000172733,protein_coding,-,train,-0.9680690159081962,PURG
ENSG00000177192,protein_coding,+,train,0.6524653981908508,PUS1
ENSG00000162927,protein_coding,-,train,-0.060521579878234213,PUS10
ENSG00000110060,protein_coding,-,train,0.6108461641542513,PUS3
ENSG00000091127,protein_coding,-,train,0.45620333160368426,PUS7
ENSG00000129317,protein_coding,-,train,0.30400873371337844,PUS7L
ENSG00000169972,protein_coding,+,train,0.5013509562504598,PUSL1
ENSG00000100362,protein_coding,-,train,-1.378706039930046,PVALB
ENSG00000073008,protein_coding,+,valid,0.7883758063279254,PVR
ENSG00000213413,protein_coding,+,train,-0.3788407669469213,PVRIG
ENSG00000136045,protein_coding,+,train,1.1890398619213878,PWP1
ENSG00000241945,protein_coding,+,train,0.6253224609780922,PWP2
ENSG00000170234,protein_coding,-,train,0.45195377400088754,PWWP2A
ENSG00000171813,protein_coding,+,valid,0.41997275638771525,PWWP2B
ENSG00000168994,protein_coding,-,train,0.9774008712302867,PXDC1
ENSG00000130508,protein_coding,-,test,0.9396652785954689,PXDN
ENSG00000147485,protein_coding,-,train,-1.1739612936806119,PXDNL
ENSG00000168297,protein_coding,+,test,0.5174778864549894,PXK
ENSG00000176894,protein_coding,+,train,0.9794561602877788,PXMP2
ENSG00000101417,protein_coding,-,train,0.25982488000855114,PXMP4
ENSG00000089159,protein_coding,-,train,1.3094974556350865,PXN
ENSG00000179165,protein_coding,-,train,-1.3019107040172953,PXT1
ENSG00000103490,protein_coding,-,train,0.8790413635620643,PYCARD
ENSG00000183010,protein_coding,-,valid,1.2013031610729887,PYCR1
ENSG00000169900,protein_coding,-,train,-1.3688844859665616,PYDC1
ENSG00000100994,protein_coding,+,train,1.3505362318582417,PYGB
ENSG00000100504,protein_coding,-,train,0.8345281903500849,PYGL
ENSG00000068976,protein_coding,-,train,-0.48246654669745803,PYGM
ENSG00000171016,protein_coding,-,train,-0.12996120693010108,PYGO1
ENSG00000163348,protein_coding,-,train,1.2470366623477254,PYGO2
ENSG00000163564,protein_coding,+,train,-1.3517024185544781,PYHIN1
ENSG00000121350,protein_coding,+,train,0.3421627760044741,PYROXD1
ENSG00000119943,protein_coding,-,train,0.2001967389655525,PYROXD2
ENSG00000131096,protein_coding,-,train,-1.1857068098066483,PYY
ENSG00000126838,protein_coding,-,train,-1.1637595217696246,PZP
ENSG00000151552,protein_coding,-,train,0.8456802208229407,QDPR
ENSG00000112531,protein_coding,+,train,0.8802305021212764,QKI
ENSG00000115828,protein_coding,+,train,0.2050105035274752,QPCT
ENSG00000011478,protein_coding,+,train,0.6026628443752529,QPCTL
ENSG00000103485,protein_coding,+,train,0.9338368407734065,QPRT
ENSG00000188710,protein_coding,-,train,-1.4180004680382645,QRFP
ENSG00000186867,protein_coding,-,train,-1.282073774254307,QRFPR
ENSG00000198218,protein_coding,-,train,1.2053129236627123,QRICH1
ENSG00000130348,protein_coding,+,train,0.467231261670342,QRSL1
ENSG00000060749,protein_coding,+,train,0.6148706442194922,QSER1
ENSG00000116260,protein_coding,+,train,0.9741411006429522,QSOX1
ENSG00000165661,protein_coding,-,train,0.8109147280504122,QSOX2
ENSG00000213339,protein_coding,+,train,1.1360425693090483,QTRT1
ENSG00000104679,protein_coding,+,train,0.879126400959089,R3HCC1
ENSG00000048991,protein_coding,+,train,0.8370807950737856,R3HDM1
ENSG00000179912,protein_coding,-,test,0.9228454435030585,R3HDM2
ENSG00000198858,protein_coding,-,train,1.4838441803208764,R3HDM4
ENSG00000084733,protein_coding,+,train,1.5899387615597873,RAB10
ENSG00000103769,protein_coding,+,train,1.400557655289911,RAB11A
ENSG00000185236,protein_coding,+,train,1.734738645241401,RAB11B
ENSG00000156675,protein_coding,-,train,0.6633901209551021,RAB11FIP1
ENSG00000107560,protein_coding,-,train,0.5519520239569004,RAB11FIP2
ENSG00000090565,protein_coding,+,train,0.8327500364538101,RAB11FIP3
ENSG00000131242,protein_coding,+,train,0.3016591150729443,RAB11FIP4
ENSG00000135631,protein_coding,-,train,0.7013327093116238,RAB11FIP5
ENSG00000206418,protein_coding,+,train,1.0203766780638752,RAB12
ENSG00000143545,protein_coding,-,train,1.1886238034994867,RAB13
ENSG00000119396,protein_coding,-,train,1.3010274940977025,RAB14
ENSG00000139998,protein_coding,-,train,0.6831007232165525,RAB15
ENSG00000124839,protein_coding,-,train,-0.577490862749398,RAB17
ENSG00000099246,protein_coding,+,train,1.26546625452505,RAB18
ENSG00000146955,protein_coding,+,train,-1.1765463905990363,RAB19
ENSG00000138069,protein_coding,-,train,1.6650609146575526,RAB1A
ENSG00000174903,protein_coding,+,train,1.9343537349818505,RAB1B
ENSG00000139832,protein_coding,-,test,0.6125495555522268,RAB20
ENSG00000080371,protein_coding,+,train,0.828852292151038,RAB21
ENSG00000124209,protein_coding,+,test,0.5796662433417928,RAB22A
ENSG00000112210,protein_coding,-,train,0.5643963910225755,RAB23
ENSG00000169228,protein_coding,-,train,0.9931847844475757,RAB24
ENSG00000132698,protein_coding,+,train,-0.5946609110543534,RAB25
ENSG00000167964,protein_coding,+,train,-0.1943650162343726,RAB26
ENSG00000069974,protein_coding,-,train,0.5692906803608186,RAB27A
ENSG00000041353,protein_coding,+,train,-0.5354221797924431,RAB27B
ENSG00000157869,protein_coding,-,train,0.7022224666703784,RAB28
ENSG00000104388,protein_coding,+,train,1.1863422847911114,RAB2A
ENSG00000129472,protein_coding,-,train,0.7960151454454465,RAB2B
ENSG00000137502,protein_coding,-,train,0.05865187175001275,RAB30
ENSG00000168461,protein_coding,+,train,1.0173111868691929,RAB31
ENSG00000118508,protein_coding,+,valid,1.1380370262961876,RAB32
ENSG00000134594,protein_coding,+,train,-0.043688515347897784,RAB33A
ENSG00000172007,protein_coding,+,train,0.3089562913150958,RAB33B
ENSG00000109113,protein_coding,-,train,1.174703295476096,RAB34
ENSG00000111737,protein_coding,-,train,1.0828345005351625,RAB35
ENSG00000100228,protein_coding,+,train,-0.06522933233362162,RAB36
ENSG00000172794,protein_coding,+,train,-0.4918602023813994,RAB37
ENSG00000123892,protein_coding,-,train,0.17693858077868882,RAB38
ENSG00000179331,protein_coding,+,train,-0.7230866993208861,RAB39A
ENSG00000155961,protein_coding,-,train,-0.22788737743482027,RAB39B
ENSG00000105649,protein_coding,-,train,0.11915717137851112,RAB3A
ENSG00000169213,protein_coding,-,train,-0.11965621008505255,RAB3B
ENSG00000152932,protein_coding,+,train,-1.2537920421739561,RAB3C
ENSG00000105514,protein_coding,-,test,0.7045870260403223,RAB3D
ENSG00000115839,protein_coding,+,train,0.9530218789147091,RAB3GAP1
ENSG00000118873,protein_coding,-,train,0.668852289468178,RAB3GAP2
ENSG00000167994,protein_coding,-,train,0.23996338689323246,RAB3IL1
ENSG00000127328,protein_coding,+,train,0.12193443747687965,RAB3IP
